participant,image,image_type,RT
S088,S46,outgroup,582.0329738063517
S088,S47,outgroup,778.7376997724298
S088,S48,outgroup,1285.5170653530317
S088,S49,outgroup,1151.7010876923512
S088,S50,outgroup,765.9580189027694
S089,S01,ingroup,813.5372113990767
S089,S02,ingroup,1103.6047801372051
S089,S03,ingroup,1049.9967832416467
S089,S04,ingroup,605.2206704993339
S089,S05,ingroup,868.3487739078297
S089,S06,ingroup,614.6002260725752
S089,S07,ingroup,1093.7644101345763
S089,S08,ingroup,702.4732436510325
S089,S09,ingroup,950.6389775969741
S089,S10,ingroup,797.2435862742368
S089,S11,ingroup,741.9762662328483
S089,S12,ingroup,878.3416751457578
S089,S13,ingroup,873.5660381695448
S089,S14,ingroup,682.2644830112815
S089,S15,ingroup,1143.2092373400426
S089,S16,ingroup,1010.4799617982969
S089,S17,ingroup,698.0195022503794
S089,S18,ingroup,530.3862694670083
S089,S19,ingroup,1054.5739348756053
S089,S20,ingroup,772.3607424822922
S089,S21,ingroup,703.9746271276181
S089,S22,ingroup,1160.00698654294
S089,S23,ingroup,694.3716143365834
S089,S24,ingroup,722.7547024698825
S089,S25,ingroup,926.7450333162783
S089,S26,outgroup,1043.555351649096
S089,S27,outgroup,623.7122324342109
S089,S28,outgroup,827.3319161886884
S089,S29,outgroup,818.6846363500304
S089,S30,outgroup,689.7252691327055
S089,S31,outgroup,806.7197134395374
S089,S32,outgroup,1309.7078394890366
S089,S33,outgroup,725.9363288041886
S089,S34,outgroup,1027.3170115324456
S089,S35,outgroup,1078.7655973248595
S089,S36,outgroup,859.7013365288885
S089,S37,outgroup,1258.6298267453099
S089,S38,outgroup,1084.6404005018096
S089,S39,outgroup,1296.629088003339
S089,S40,outgroup,1175.4524690209314
S089,S41,outgroup,1036.3741246063778
S089,S42,outgroup,518.7400241636444
S089,S43,outgroup,667.8893321163224
S089,S44,outgroup,703.6833369289702
S089,S45,outgroup,1271.936394798816
S089,S46,outgroup,986.9440891499717
S089,S47,outgroup,671.5805669735192
S089,S48,outgroup,1307.9701032069515
S089,S49,outgroup,715.7629013584088
S089,S50,outgroup,1087.2254663112944
S090,S01,ingroup,377.8452276021644
S090,S02,ingroup,680.9345504488007
S090,S03,ingroup,584.0633294802134
S090,S04,ingroup,544.2101891159894
S090,S05,ingroup,733.976552216659
S090,S06,ingroup,758.73105667024
S090,S07,ingroup,1207.6816816552484
S090,S08,ingroup,688.3572577577623
S090,S09,ingroup,470.4948579482701
S090,S10,ingroup,747.8826325499145
S090,S11,ingroup,551.0413838403773
S090,S12,ingroup,767.6165321966761
S090,S13,ingroup,587.0741977569946
S090,S14,ingroup,693.3242813390452
S090,S15,ingroup,548.0207995525068
S090,S16,ingroup,438.16879328268385
S090,S17,ingroup,813.1453419235946
S090,S18,ingroup,654.527254105263
S090,S19,ingroup,832.9144782121041
S090,S20,ingroup,1039.1842755655969
S090,S21,ingroup,751.1639245192018
S090,S22,ingroup,1063.7557644932529
S090,S23,ingroup,1023.6004756877259
S090,S24,ingroup,599.5968220495245
S090,S25,ingroup,419.6212422366688
S090,S26,outgroup,854.3647085220409
S090,S27,outgroup,1239.0686772998715
S090,S28,outgroup,1013.2887643762093
S090,S29,outgroup,441.45125520693233
S090,S30,outgroup,497.8276982927566
S090,S31,outgroup,960.0379016156392
S090,S32,outgroup,1005.7942155588429
S090,S33,outgroup,699.4196232584567
S090,S34,outgroup,641.9472141045803
S090,S35,outgroup,550.592078969473
S090,S36,outgroup,963.5871799860964
S090,S37,outgroup,633.9180688973154
S090,S38,outgroup,360.17776735822514
S090,S39,outgroup,945.9710403754042
S090,S40,outgroup,774.2164555300494
S090,S41,outgroup,1007.6392599653758
S090,S42,outgroup,760.8415569653739
S090,S43,outgroup,725.5389909931775
S090,S44,outgroup,1015.2121957151942
S090,S45,outgroup,665.0950653075603
S090,S46,outgroup,654.6732293436004
S090,S47,outgroup,558.3152125621093
S090,S48,outgroup,865.3987570593004
S090,S49,outgroup,898.7340455682262
S090,S50,outgroup,775.1670385483817
S091,S01,ingroup,874.719748676863
S091,S02,ingroup,1091.5481081810972
S091,S03,ingroup,991.3602396733149
S091,S04,ingroup,784.9090185401109
S091,S05,ingroup,366.9363512869971
S091,S06,ingroup,1013.3384274046746
S091,S07,ingroup,944.3193666241377
S091,S08,ingroup,817.1612190219234
S091,S09,ingroup,1415.6010586143714
S091,S10,ingroup,720.2947225577608
S091,S11,ingroup,1169.022589328434
S091,S12,ingroup,779.1722135801929
S091,S13,ingroup,685.913899971041
S091,S14,ingroup,760.5514479470762
S091,S15,ingroup,825.2003150114303
S091,S16,ingroup,654.7774237680799
S091,S17,ingroup,707.7399523060403
S091,S18,ingroup,569.0005917843646
S091,S19,ingroup,449.8467629889154
S091,S20,ingroup,453.39373169612065
S091,S21,ingroup,934.7566788226899
S091,S22,ingroup,1134.23310920323
S091,S23,ingroup,924.102539732233
S091,S24,ingroup,950.9781684972129
S091,S25,ingroup,498.2748797837213
S091,S26,outgroup,1364.7996254257048
S091,S27,outgroup,1123.806072633781
S091,S28,outgroup,1177.8313146032124
S091,S29,outgroup,1670.5865394161242
S091,S30,outgroup,1271.5618969789775
S091,S31,outgroup,728.8348444128919
S091,S32,outgroup,650.909397535429
S091,S33,outgroup,941.6222847854849
S091,S34,outgroup,996.6967856189475
S091,S35,outgroup,739.8967171473734
S091,S36,outgroup,1142.6589947619595
S091,S37,outgroup,1170.64683255525
S091,S38,outgroup,480.8236811191391
S091,S39,outgroup,1003.3364859377898
S091,S40,outgroup,533.4861120848996
S091,S41,outgroup,1320.3374107423554
S091,S42,outgroup,736.4803116371469
S091,S43,outgroup,677.6689284592112
S091,S44,outgroup,1068.8717112880363
S091,S45,outgroup,1196.4574153308795
S091,S46,outgroup,673.9265468826019
S091,S47,outgroup,857.8264082414121
S091,S48,outgroup,1332.3332822173747
S091,S49,outgroup,1182.7129617706369
S091,S50,outgroup,1179.0178604956031
S092,S01,ingroup,542.3851735537362
S092,S02,ingroup,1197.082891776291
S092,S03,ingroup,739.5107932467099
S092,S04,ingroup,875.1088115036748
S092,S05,ingroup,750.7885927832401
S092,S06,ingroup,924.4931171678908
S092,S07,ingroup,1153.9180342252766
S092,S08,ingroup,737.7098531944689
S092,S09,ingroup,1044.2406147539284
S092,S10,ingroup,874.880026338457
S092,S11,ingroup,746.1015423514907
S092,S12,ingroup,891.3695924985097
S092,S13,ingroup,569.6704704318162
S092,S14,ingroup,874.9236834966822
S092,S15,ingroup,837.3176787968746
S092,S16,ingroup,694.7453293234961
S092,S17,ingroup,1180.2489383259326
S092,S18,ingroup,979.3462029642875
S092,S19,ingroup,587.5381046167222
S092,S20,ingroup,1121.8189370079208
S092,S21,ingroup,944.2056354631252
S092,S22,ingroup,853.9940397813353
S092,S23,ingroup,1030.3911062051802
S092,S24,ingroup,640.6150319324306
S092,S25,ingroup,893.5899402799624
S092,S26,outgroup,623.8596550980235
S092,S27,outgroup,1061.412510788456
S092,S28,outgroup,942.6807335180038
S092,S29,outgroup,981.94035002093506
S092,S30,outgroup,713.0753515553379
S092,S31,outgroup,356.50552992588916
S092,S32,outgroup,994.3220136355881
S092,S33,outgroup,902.67193912613
S092,S34,outgroup,1254.3859602304838
S092,S35,outgroup,1272.3416792754233
S092,S36,outgroup,607.6084827866998
S092,S37,outgroup,1048.6324946968837
S092,S38,outgroup,691.2745605565103
S092,S39,outgroup,712.6845619524447
S092,S40,outgroup,1141.724701255154
S092,S41,outgroup,815.5327924388395
S092,S42,outgroup,770.7609469375395
S092,S43,outgroup,687.3590924803774
S092,S44,outgroup,889.5402021819024
S092,S45,outgroup,806.4363003095237
S092,S46,outgroup,850.6563417165736
S092,S47,outgroup,1329.58252435054
S092,S48,outgroup,1084.7063260083069
S092,S49,outgroup,1123.4420687103282
S092,S50,outgroup,976.3180921199164
S093,S01,ingroup,705.8472560054627
S093,S02,ingroup,653.908486156024
S093,S03,ingroup,604.0516986642587
S093,S04,ingroup,980.230346218031
S093,S05,ingroup,256.99350065535225
S093,S06,ingroup,943.6816792122386
S093,S07,ingroup,1020.8667096642012
S093,S08,ingroup,717.8313752455651
S093,S09,ingroup,579.9179672145931
S093,S10,ingroup,735.1585284875686
S093,S11,ingroup,650.934491889209
S093,S12,ingroup,613.6616924415698
S093,S13,ingroup,574.5595628737503
S093,S14,ingroup,723.3333899570799
S093,S15,ingroup,628.2058158899563
S093,S16,ingroup,980.1180183560491
S093,S17,ingroup,1241.483209399764
S093,S18,ingroup,693.3299130128742
S093,S19,ingroup,774.214838914499
S093,S20,ingroup,819.272243548877
S093,S21,ingroup,483.65246526007604
S093,S22,ingroup,506.9108912153445
S093,S23,ingroup,510.8286734924858
S093,S24,ingroup,1103.855535736459
S093,S25,ingroup,518.1295345776896
S093,S26,outgroup,778.3984455570488
S093,S27,outgroup,526.1001207820285
S093,S28,outgroup,848.7382648853279
S093,S29,outgroup,653.0637414092932
S093,S30,outgroup,705.1237137030055
S093,S31,outgroup,539.0759222850273
S093,S32,outgroup,360.58799269706617
S093,S33,outgroup,1142.2478850910727
S093,S34,outgroup,667.0514154398517
S093,S35,outgroup,311.32413744334195
S093,S36,outgroup,638.076169485825
S093,S37,outgroup,830.3035451249989
S093,S38,outgroup,658.2719101128347
S093,S39,outgroup,916.2855393860843
S093,S40,outgroup,874.8630408366288
S093,S41,outgroup,936.3278985838402
S093,S42,outgroup,971.3158786650106
S093,S43,outgroup,546.9521760507732
S093,S44,outgroup,653.937621199813
S093,S45,outgroup,677.8456158963185
S093,S46,outgroup,1206.9220719889813
S093,S47,outgroup,799.909139867545
S093,S48,outgroup,464.16380662456686
S093,S49,outgroup,164.9432468910794
S093,S50,outgroup,650.1876276741187
S094,S01,ingroup,836.3802943459207
S094,S02,ingroup,849.8171032083947
S094,S03,ingroup,378.69130584175946
S094,S04,ingroup,516.311543134147
S094,S05,ingroup,528.926579842289
S094,S06,ingroup,762.5760820737862
S094,S07,ingroup,1189.0838534884851
S094,S08,ingroup,384.7215746540776
S094,S09,ingroup,809.9508699471959
S094,S10,ingroup,502.46929692333754
S094,S11,ingroup,1211.3004352257926
S094,S12,ingroup,671.9345909417692
S094,S13,ingroup,328.1912712964673
S094,S14,ingroup,613.5193475664856
S094,S15,ingroup,748.1804481294646
S094,S16,ingroup,867.2525168676087
S094,S17,ingroup,782.4408484350134
S094,S18,ingroup,920.9711985304509
S094,S19,ingroup,765.7339902430563
S094,S20,ingroup,1158.7721924835932
S094,S21,ingroup,671.3559439877566
S094,S22,ingroup,640.1597608053576
S094,S23,ingroup,1083.81127147764
S094,S24,ingroup,827.3940854298392
S094,S25,ingroup,416.2411298409887
S094,S26,outgroup,558.4539959214761
S094,S27,outgroup,343.8254207339208
S094,S28,outgroup,203.67804356090994
S094,S29,outgroup,946.1011094707569
S094,S30,outgroup,840.7326201615354
S094,S31,outgroup,788.2303067227382
S094,S32,outgroup,873.3962428403086
S094,S33,outgroup,594.5576319037759
S094,S34,outgroup,828.9325600147628
S094,S35,outgroup,488.5758032899041
S094,S36,outgroup,750.7656353735591
S094,S37,outgroup,914.6769817039501
S094,S38,outgroup,416.91087430906896
S094,S39,outgroup,1148.9939070789699
S094,S40,outgroup,695.2791637997435
S094,S41,outgroup,772.5323073498275
S094,S42,outgroup,1037.351922061113
S094,S43,outgroup,1019.8925738194062
S094,S44,outgroup,881.7738702493486
S094,S45,outgroup,871.5368070144995
S094,S46,outgroup,517.8101440019667
S094,S47,outgroup,911.228844331789
S094,S48,outgroup,575.1440034839785
S094,S49,outgroup,468.07019939553237
S094,S50,outgroup,514.8484065044429
S095,S01,ingroup,828.5313287259752
S095,S02,ingroup,1149.1945772897277
S095,S03,ingroup,337.2774993335658
S095,S04,ingroup,757.0969319296491
S095,S05,ingroup,614.5580543989796
S095,S06,ingroup,790.1716508608461
S095,S07,ingroup,1049.5223198115336
S095,S08,ingroup,805.5697345372436
S095,S09,ingroup,815.1459726200172
S095,S10,ingroup,741.3642119160698
S095,S11,ingroup,788.5337399300244
S095,S12,ingroup,778.7957868499611
S095,S13,ingroup,586.73197293867
S095,S14,ingroup,875.8013348064602
S095,S15,ingroup,995.3802338373481
S095,S16,ingroup,809.8191106663527
S095,S17,ingroup,852.7338142944999
S095,S18,ingroup,660.904227734437
S095,S19,ingroup,724.6516415966868
S095,S20,ingroup,1090.287129521168
S095,S21,ingroup,788.7287780090254
S095,S22,ingroup,1121.8951966024292
S095,S23,ingroup,1058.360733495645
S095,S24,ingroup,720.4618132274901
S095,S25,ingroup,792.2968941108195
S095,S26,outgroup,1247.4715838920774
S095,S27,outgroup,693.3371953491903
S095,S28,outgroup,1004.6614723960073
S095,S29,outgroup,515.3476326806226
S095,S30,outgroup,742.7172393151033
S095,S31,outgroup,993.7258427667964
S095,S32,outgroup,679.719745666466
S095,S33,outgroup,837.4720146439078
S095,S34,outgroup,887.692742701295
S095,S35,outgroup,853.6111980698572
S095,S36,outgroup,632.1238774485662
S095,S37,outgroup,1029.1924564550961
S095,S38,outgroup,1005.1563319674199
S095,S39,outgroup,1025.177271220616
S095,S40,outgroup,809.5193422782357
S095,S41,outgroup,1429.7141674054658
S095,S42,outgroup,850.9587904866366
S095,S43,outgroup,489.9600438539234
S095,S44,outgroup,815.1466268652938
S095,S45,outgroup,913.0380839746156
S095,S46,outgroup,693.172050461492
S095,S47,outgroup,1100.5279193103581
S095,S48,outgroup,688.3160042111156
S095,S49,outgroup,835.451712262131
S095,S50,outgroup,943.7560792287543
S096,S01,ingroup,480.62987165017233
S096,S02,ingroup,472.38900154592534
S096,S03,ingroup,530.0092104953312
S096,S04,ingroup,567.7560072039671
S096,S05,ingroup,577.9287761990128
S096,S06,ingroup,682.9025701834578
S096,S07,ingroup,564.5547849340817
S096,S08,ingroup,474.2747150738876
S096,S09,ingroup,740.0855845546846
S096,S10,ingroup,438.698560794012
S096,S11,ingroup,184.20089436342028
S096,S12,ingroup,390.41328186977114
S096,S13,ingroup,607.5636631799796
S096,S14,ingroup,442.48564697677284
S096,S15,ingroup,649.063567926415
S096,S16,ingroup,360.4936302341559
S096,S17,ingroup,334.7136826884263
S096,S18,ingroup,497.94825355513814
S096,S19,ingroup,278.96928348408005
S096,S20,ingroup,778.0455088228058
S096,S21,ingroup,245.01462421746845
S096,S22,ingroup,974.1397763313603
S096,S23,ingroup,923.8385694540601
S096,S24,ingroup,115.47243283314418
S096,S25,ingroup,865.6617522164205
S096,S26,outgroup,835.5744713701496
S096,S27,outgroup,568.9390267618252
S096,S28,outgroup,652.033073841599
S096,S29,outgroup,746.8398274140357
S096,S30,outgroup,1064.7990061165904
S096,S31,outgroup,592.8903905281294
S096,S32,outgroup,717.5487903328788
S096,S33,outgroup,880.8562688767445
S096,S34,outgroup,749.9267131765682
S096,S35,outgroup,601.8116181395121
S096,S36,outgroup,694.307722378966
S096,S37,outgroup,733.538064617018
S096,S38,outgroup,800.4592662280626
S096,S39,outgroup,379.7534072758819
S096,S40,outgroup,375.1727426364051
S096,S41,outgroup,490.1530166261615
S096,S42,outgroup,486.33373741498616
S096,S43,outgroup,551.3468035251276
S096,S44,outgroup,402.03566781769393
S096,S45,outgroup,237.66889275124504
S096,S46,outgroup,398.16264801683315
S096,S47,outgroup,464.43277983658686
S096,S48,outgroup,1039.1572400041937
S096,S49,outgroup,795.9278128324731
S096,S50,outgroup,548.7521676761921
S097,S01,ingroup,530.0334088555923
S097,S02,ingroup,871.2008377583397
S097,S03,ingroup,460.18007650595735
S097,S04,ingroup,328.19401256129794
S097,S05,ingroup,594.800456651103
S097,S06,ingroup,934.298414044948
S097,S07,ingroup,792.461711053674
S097,S08,ingroup,998.4798285807085
S097,S09,ingroup,710.6374869171337
S097,S10,ingroup,862.9338515927668
S097,S11,ingroup,626.4080394569703
S097,S12,ingroup,799.11273749508
S097,S13,ingroup,465.60069639788503
S097,S14,ingroup,174.75672370162238
S097,S15,ingroup,902.2445638565601
S097,S16,ingroup,778.3608689258383
S097,S17,ingroup,570.4892214112027
S097,S18,ingroup,739.7030087925123
S097,S19,ingroup,678.9132194088304
S097,S20,ingroup,925.6090205292805
S097,S21,ingroup,503.3322152700789
S097,S22,ingroup,800.6170037903767
S097,S23,ingroup,310.54086897851744
S097,S24,ingroup,495.3884216375478
S097,S25,ingroup,452.1901708084521
S097,S26,outgroup,539.0233656387163
S097,S27,outgroup,722.0514287190337
S097,S28,outgroup,801.2279281664987
S097,S29,outgroup,970.3108031603816
S097,S30,outgroup,614.3047098729285
S097,S31,outgroup,606.8246466024827
S097,S32,outgroup,604.6262978030733
S097,S33,outgroup,838.9875862809083
S097,S34,outgroup,913.0493423218928
S097,S35,outgroup,977.331653844776
S097,S36,outgroup,833.5080201484027
S097,S37,outgroup,694.7504876547449
S097,S38,outgroup,646.7446233035959
S097,S39,outgroup,1145.0052288958489
S097,S40,outgroup,841.676489069185
S097,S41,outgroup,609.5639397396599
S097,S42,outgroup,673.960080234795
S097,S43,outgroup,692.4389555912751
S097,S44,outgroup,867.3381246939027
S097,S45,outgroup,949.9951099004996
S097,S46,outgroup,635.5683112877823
S097,S47,outgroup,546.8624872819252
S097,S48,outgroup,1016.0993460414277
S097,S49,outgroup,656.292430151525
S097,S50,outgroup,557.4180111180397
S098,S01,ingroup,460.43352048448503
S098,S02,ingroup,702.6348580740785
S098,S03,ingroup,1127.5700157848357
S098,S04,ingroup,636.7299331631651
S098,S05,ingroup,719.0436600960176
S098,S06,ingroup,1298.5977951434397
S098,S07,ingroup,1261.248731045181
S098,S08,ingroup,678.5030531690651
S098,S09,ingroup,1004.9165675165171
S098,S10,ingroup,881.3983979895681
S098,S11,ingroup,1120.5614907564643
S098,S12,ingroup,748.3078290160734
S098,S13,ingroup,798.5788952691338
S098,S14,ingroup,888.199702561918
S098,S15,ingroup,805.7038857396298
S098,S16,ingroup,973.0445602420539
S098,S17,ingroup,843.7644552135041
S098,S18,ingroup,1354.1680743489092
S098,S19,ingroup,1030.29705402475
S098,S20,ingroup,655.4061994206116
S098,S21,ingroup,630.0664305298183
S098,S22,ingroup,1071.6507662275992
S098,S23,ingroup,874.1515507300585
S098,S24,ingroup,512.9121793066547
S098,S25,ingroup,634.5344296352648
S098,S26,outgroup,1178.0854873626627
S098,S27,outgroup,1054.2745130799703
S098,S28,outgroup,1080.261091706132
S098,S29,outgroup,1160.1445843950007
S098,S30,outgroup,1242.9555850142845
S098,S31,outgroup,715.0824598019793
S098,S32,outgroup,1143.9465358002778
S098,S33,outgroup,890.4235499743089
S098,S34,outgroup,1120.886361346689
S098,S35,outgroup,537.4036881964753
S098,S36,outgroup,1012.1525720209888
S098,S37,outgroup,1046.086335188615
S098,S38,outgroup,857.1015352435886
S098,S39,outgroup,890.8872428758448
S098,S40,outgroup,1159.7014074210515
S098,S41,outgroup,952.4929206158872
S098,S42,outgroup,825.093406503016
S098,S43,outgroup,799.1764286692556
S098,S44,outgroup,678.7783301916013
S098,S45,outgroup,713.7230747172671
S098,S46,outgroup,1243.7602017926747
S098,S47,outgroup,747.6015846949822
S098,S48,outgroup,1040.2852254629133
S098,S49,outgroup,1254.5549341668109
S098,S50,outgroup,658.6061477859942
S099,S01,ingroup,454.08788745981525
S099,S02,ingroup,609.9322797142804
S099,S03,ingroup,423.73024774899807
S099,S04,ingroup,538.3922466629109
S099,S05,ingroup,397.5366341568018
S099,S06,ingroup,483.2678567926346
S099,S07,ingroup,922.5719990197387
S099,S08,ingroup,442.00732507716396
S099,S09,ingroup,807.5464568532615
S099,S10,ingroup,435.0998475706512
S099,S11,ingroup,741.3812800565119
S099,S12,ingroup,826.1399215793134
S099,S13,ingroup,620.1835473339481
S099,S14,ingroup,790.4246111569067
S099,S15,ingroup,757.0108921755027
S099,S16,ingroup,797.5485453752975
S099,S17,ingroup,892.788407857998
S099,S18,ingroup,924.8223915441782
S099,S19,ingroup,703.1917430535686
S099,S20,ingroup,873.252571653435
S099,S21,ingroup,756.4952029101611
S099,S22,ingroup,655.4314706527928
S099,S23,ingroup,850.6817932625295
S099,S24,ingroup,850.9104136791811
S099,S25,ingroup,614.6585023398288
S099,S26,outgroup,703.9780856202756
S099,S27,outgroup,1056.6367169465473
S099,S28,outgroup,847.2085975558778
S099,S29,outgroup,549.9953450247133
S099,S30,outgroup,777.3573118854715
S099,S31,outgroup,589.9763092648399
S099,S32,outgroup,852.7814263170536
S099,S33,outgroup,740.6115693038987
S099,S34,outgroup,444.4991966978399
S099,S35,outgroup,855.5836762073841
S099,S36,outgroup,750.9917498397589
S099,S37,outgroup,394.12885388347496
S099,S38,outgroup,750.0785655659602
S099,S39,outgroup,924.2741757730478
S099,S40,outgroup,1022.1541958292794
S099,S41,outgroup,470.24562360431315
S099,S42,outgroup,813.0599312060702
S099,S43,outgroup,316.8460220532966
S099,S44,outgroup,778.5334380514804
S099,S45,outgroup,826.4038568755054
S099,S46,outgroup,687.0261272621904
S099,S47,outgroup,690.9839838159792
S099,S48,outgroup,638.6081853561666
S099,S49,outgroup,1124.7956171450348
S099,S50,outgroup,657.9323553307217
S100,S01,ingroup,624.2608792748331
S100,S02,ingroup,756.9593358760768
S100,S03,ingroup,705.9674949217473
S100,S04,ingroup,597.7592902797381
S100,S05,ingroup,626.16320217712655
S100,S06,ingroup,1171.2265483651602
S100,S07,ingroup,487.44213045843446
S100,S08,ingroup,413.29414870348586
S100,S09,ingroup,624.2123384008071
S100,S10,ingroup,774.9680564713605
S100,S11,ingroup,323.2397275042233
S100,S12,ingroup,921.2174056592191
S100,S13,ingroup,786.5166923580488
S100,S14,ingroup,870.2443197969925
S100,S15,ingroup,726.7266043143429
S100,S16,ingroup,949.7519880652168
S100,S17,ingroup,686.8502376736923
S100,S18,ingroup,1060.8866498351913
S100,S19,ingroup,656.5348917213488
S100,S20,ingroup,505.0555294194438
S100,S21,ingroup,383.6395787424045
S100,S22,ingroup,432.45052375498454
S100,S23,ingroup,694.2345441222158
S100,S24,ingroup,761.4628878956381
S100,S25,ingroup,977.4901094411136
S100,S26,outgroup,505.319023191271
S100,S27,outgroup,539.351010035594
S100,S28,outgroup,1011.8032528650151
S100,S29,outgroup,775.2993195111145
S100,S30,outgroup,391.29391607193133
S100,S31,outgroup,398.96594071989966
S100,S32,outgroup,693.9013569876968
S100,S33,outgroup,272.55038993876366
S100,S34,outgroup,577.4097828154656
S100,S35,outgroup,679.8497788934563
S100,S36,outgroup,442.3239158748472
S100,S37,outgroup,851.6760284365351
S100,S38,outgroup,755.1297638245787
S100,S39,outgroup,777.0983899073791
S100,S40,outgroup,593.9334902611344
S100,S41,outgroup,868.2533693655552
S100,S42,outgroup,320.54514033894594
S100,S43,outgroup,794.7942818607821
S100,S44,outgroup,739.9164330684973
S100,S45,outgroup,667.2351909439227
S100,S46,outgroup,667.1627360680958
S100,S47,outgroup,588.0115730512493
S100,S48,outgroup,597.4381715295428
S100,S49,outgroup,565.8831483809688
S100,S50,outgroup,454.3762204885478
